Target,Right Motor,Left Motor,Time (ms)
0,1.54,1.51,4.347
0,1.54,1.51,4.348
0,1.54,1.51,4.349
0,1.54,1.51,4.35
0,1.54,1.51,4.351
0,1.54,1.51,4.352
0,1.54,1.51,4.353
0,1.54,1.51,4.354
0,1.54,1.51,4.355
0,1.54,1.51,4.356
0,1.54,1.51,4.357
0,1.54,1.51,4.358
0,1.54,1.51,4.359
0,1.54,1.51,4.36
0,1.54,1.51,4.361
0,1.54,1.51,4.362
0,1.54,1.51,4.363
0,1.54,1.51,4.364
0,1.54,1.51,4.365
0,1.54,1.51,4.366
0,1.54,1.51,4.367
0,1.54,1.51,4.368
0,1.54,1.51,4.369
0,1.54,1.51,4.37
0,1.54,1.51,4.371
0,1.54,1.51,4.372
0,1.54,1.51,4.373
0,1.54,1.51,4.374
0,1.54,1.51,4.375
0,1.54,1.51,4.376
0,1.54,1.51,4.377
0,1.54,1.51,4.378
0,1.54,1.51,4.379
0,1.54,1.51,4.38
0,1.54,1.51,4.381
0,1.54,1.51,4.382
0,1.54,1.51,4.383
0,1.54,1.51,4.384
0,1.54,1.51,4.385
0,1.54,1.51,4.386
0,1.54,1.51,4.387
0,1.54,1.51,4.388
0,1.54,1.51,4.389
0,1.54,1.51,4.39
0,1.54,1.51,4.391
0,1.54,1.51,4.392
0,1.54,1.51,4.393
0,1.54,1.51,4.394
0,1.54,1.51,4.395
0,1.54,1.51,4.396
0,1.54,1.51,4.397
0,1.54,1.51,4.398
0,1.54,1.51,4.399
0,1.54,1.51,4.4
0,1.54,1.51,4.401
0,1.54,1.51,4.402
0,1.54,1.51,4.403
0,1.54,1.51,4.404
0,1.54,1.51,4.405
0,1.54,1.51,4.406
0,1.54,1.51,4.407
0,1.54,1.51,4.408
0,1.54,1.51,4.409
0,1.54,1.51,4.41
0,1.54,1.51,4.411
0,1.54,1.51,4.412
0,1.54,1.51,4.413
0,1.54,1.51,4.414
0,1.54,1.51,4.415
0,1.54,1.51,4.416
0,1.54,1.51,4.417
0,1.54,1.51,4.418
0,1.54,1.51,4.419
0,1.54,1.51,4.42
0,1.54,1.51,4.421
0,1.54,1.51,4.422
0,1.54,1.51,4.423
0,1.54,1.51,4.424
0,1.54,1.51,4.425
0,1.54,1.51,4.426
0,1.54,1.51,4.427
0,1.54,1.51,4.428
0,1.54,1.51,4.429
0,1.54,1.51,4.43
0,1.54,1.51,4.431
0,1.54,1.51,4.432
0,1.54,1.51,4.433
0,1.54,1.51,4.434
0,1.54,1.51,4.435
0,1.54,1.51,4.436
0,1.54,1.51,4.437
0,1.54,1.51,4.438
0,1.54,1.51,4.439
0,1.54,1.51,4.44
0,1.54,1.51,4.441
0,1.54,1.51,4.442
0,1.54,1.51,4.443
0,1.54,1.51,4.444
0,1.54,1.51,4.445
0,1.54,1.51,4.446
0,1.54,1.51,4.447
0,1.54,1.51,4.448
0,1.54,1.51,4.449
0,1.54,1.51,4.45
0,1.54,1.51,4.451
0,1.54,1.51,4.452
0,1.54,1.51,4.453
0,1.54,1.51,4.454
0,1.54,1.51,4.455
0,1.54,1.51,4.456
0,1.54,1.51,4.457
0,1.54,1.51,4.458
0,1.54,1.51,4.459
0,1.54,1.51,4.46
0,1.54,1.51,4.461
0,1.54,1.51,4.462
0,1.54,1.51,4.463
0,1.54,1.51,4.464
0,1.54,1.51,4.465
0,1.54,1.51,4.466
0,1.54,1.51,4.467
0,1.54,1.51,4.468
0,1.54,1.51,4.469
0,1.54,1.51,4.47
0,1.54,1.51,4.471
0,1.54,1.51,4.472
0,1.54,1.51,4.473
0,1.54,1.51,4.474
0,1.54,1.51,4.475
0,1.54,1.51,4.476
0,1.54,1.51,4.477
0,1.54,1.51,4.478
0,1.54,1.51,4.479
0,1.54,1.51,4.48
0,1.54,1.51,4.481
0,1.54,1.51,4.482
0,1.54,1.51,4.483
0,1.54,1.51,4.484
0,1.54,1.51,4.485
0,1.54,1.51,4.486
0,1.54,1.51,4.487
0,1.54,1.51,4.488
0,1.54,1.51,4.489
0,1.54,1.51,4.49
0,1.54,1.51,4.491
0,1.54,1.51,4.492
0,1.54,1.51,4.493
0,1.54,1.51,4.494
0,1.54,1.51,4.495
0,1.54,1.51,4.496
0,1.54,1.51,4.497
0,1.54,1.51,4.498
0,1.54,1.51,4.499
0,1.54,1.51,4.5
0,1.54,1.51,4.501
0,1.54,1.51,4.502
0,1.54,1.51,4.503
0,1.54,1.51,4.504
0,1.54,1.51,4.505
0,1.54,1.51,4.506
0,1.54,1.51,4.507
0,1.54,1.51,4.508
0,1.54,1.51,4.509
0,1.54,1.51,4.51
0,1.54,1.51,4.511
0,1.54,1.51,4.512
0,1.54,1.51,4.513
0,1.54,1.51,4.514
0,1.54,1.51,4.515
0,1.54,1.51,4.516
0,1.54,1.51,4.517
0,1.54,1.51,4.518
0,1.54,1.51,4.519
0,1.54,1.51,4.52
0,1.54,1.51,4.521
0,1.54,1.51,4.522
0,1.54,1.51,4.523
0,1.54,1.51,4.524
0,1.54,1.51,4.525
0,1.54,1.51,4.526
0,1.54,1.51,4.527
0,1.54,1.51,4.528
0,1.54,1.51,4.529
0,1.54,1.51,4.53
0,1.54,1.51,4.531
0,1.54,1.51,4.532
0,1.54,1.51,4.533
0,1.54,1.51,4.534
0,1.54,1.51,4.535
0,1.54,1.51,4.536
0,1.54,1.51,4.537
0,1.54,1.51,4.538
0,1.54,1.51,4.539
0,1.54,1.51,4.54
0,1.54,1.51,4.541
0,1.54,1.51,4.542
0,1.54,1.51,4.543
0,1.54,1.51,4.544
0,1.54,1.51,4.545
0,1.54,1.51,4.546
0,1.54,1.51,4.547
0,1.54,1.51,4.548
0,1.54,1.51,4.549
0,1.54,1.51,4.55
0,1.54,1.51,4.551
0,1.54,1.51,4.552
0,1.54,1.51,4.553
0,1.54,1.51,4.554
0,1.54,1.51,4.555
0,1.54,1.51,4.556
0,1.54,1.51,4.557
0,1.54,1.51,4.558
0,1.54,1.51,4.559
0,1.54,1.51,4.56
0,1.54,1.51,4.561
0,1.54,1.51,4.562
0,1.54,1.51,4.563
0,1.54,1.51,4.564
0,1.54,1.51,4.565
0,1.54,1.51,4.566
0,1.54,1.51,4.567
0,1.54,1.51,4.568
0,1.54,1.51,4.569
0,1.54,1.51,4.57
0,1.54,1.51,4.571
0,1.54,1.51,4.572
0,1.54,1.51,4.573
0,1.54,1.51,4.574
0,1.54,1.51,4.575
0,1.54,1.51,4.576
0,1.54,1.51,4.577
0,1.54,1.51,4.578
0,1.54,1.51,4.579
0,1.54,1.51,4.58
0,1.54,1.51,4.581
0,1.54,1.51,4.582
0,1.54,1.51,4.583
0,1.54,1.51,4.584
0,1.54,1.51,4.585
0,1.54,1.51,4.586
0,1.54,1.51,4.587
0,1.54,1.51,4.588
0,1.54,1.51,4.589
0,1.54,1.51,4.59
0,1.54,1.51,4.591
0,1.54,1.51,4.592
50,1.54,1.51,4.593
50,1.54,1.51,4.594
50,1.54,1.51,4.595
50,1.54,1.51,4.596
50,1.54,1.51,4.597
50,1.54,1.51,4.598
50,1.54,1.51,4.599
50,1.54,1.51,4.6
50,1.54,1.51,4.601
50,1.54,1.51,4.602
50,1.54,1.51,4.603
50,1.54,1.51,4.604
50,1.54,1.51,4.605
50,1.54,1.51,4.606
50,1.54,1.51,4.607
50,1.54,1.51,4.608
50,1.54,1.51,4.609
50,1.54,1.51,4.61
50,1.54,1.51,4.611
50,1.54,1.51,4.612
50,1.54,1.51,4.613
50,1.54,1.51,4.614
50,1.54,1.51,4.615
50,1.54,1.51,4.616
50,1.54,1.51,4.617
50,1.54,1.51,4.618
50,1.54,1.51,4.619
50,1.54,1.51,4.62
50,1.54,1.51,4.621
50,1.54,1.51,4.622
50,1.54,1.51,4.623
50,1.54,1.51,4.624
50,1.54,1.51,4.625
50,1.54,1.51,4.626
50,1.54,1.51,4.627
50,1.54,1.51,4.628
50,1.54,1.51,4.629
50,1.54,1.51,4.63
50,1.54,1.51,4.631
50,1.54,1.51,4.632
50,1.54,1.51,4.633
50,1.54,1.51,4.634
50,1.54,1.51,4.635
50,1.54,1.51,4.636
50,1.54,1.51,4.637
50,1.54,1.51,4.638
50,1.54,1.51,4.639
50,1.54,1.51,4.64
50,1.54,1.51,4.641
50,1.54,1.51,4.642
50,1.54,1.51,4.643
50,1.54,1.51,4.644
50,1.54,1.51,4.645
50,1.54,1.51,4.646
50,1.54,1.51,4.647
50,1.54,1.51,4.648
50,1.54,1.51,4.649
50,1.54,1.51,4.65
50,1.54,1.51,4.651
50,1.54,1.51,4.652
50,1.54,1.51,4.653
50,1.54,1.51,4.654
50,1.54,1.51,4.655
50,1.54,1.51,4.656
50,1.54,1.51,4.657
50,1.54,1.51,4.658
50,1.54,1.51,4.659
50,1.54,1.51,4.66
50,1.54,1.51,4.661
50,1.54,1.51,4.662
50,1.54,1.51,4.663
50,1.54,1.51,4.664
50,1.54,1.51,4.665
50,1.54,1.51,4.666
50,1.54,1.51,4.667
50,1.54,1.51,4.668
50,1.54,1.51,4.669
50,1.54,1.51,4.67
50,1.54,1.51,4.671
50,1.54,1.51,4.672
50,1.54,1.51,4.673
50,1.54,1.51,4.674
50,1.54,1.51,4.675
50,1.54,1.51,4.676
50,1.54,1.51,4.677
50,1.54,1.51,4.678
50,1.54,1.51,4.679
50,1.54,1.51,4.68
50,1.54,1.51,4.681
50,1.54,1.51,4.682
50,1.54,1.51,4.683
50,1.54,1.51,4.684
50,1.54,1.51,4.685
50,1.54,1.51,4.686
50,1.54,1.51,4.687
50,1.54,1.51,4.688
50,1.54,1.51,4.689
50,1.54,1.51,4.69
50,1.54,1.51,4.691
50,1.54,1.51,4.692
50,1.54,1.51,4.693
50,1.54,1.51,4.694
50,1.54,1.51,4.695
50,1.54,1.51,4.696
50,1.54,1.51,4.697
50,1.54,1.51,4.698
50,1.54,1.51,4.699
50,1.54,1.51,4.7
50,1.54,1.51,4.701
50,1.54,1.51,4.702
50,1.54,1.51,4.703
50,1.54,1.51,4.704
50,1.54,1.51,4.705
50,1.54,1.51,4.706
50,1.54,1.51,4.707
50,1.54,1.51,4.708
50,1.54,1.51,4.709
50,1.54,1.51,4.71
50,1.54,1.51,4.711
50,1.54,1.51,4.712
50,1.54,1.51,4.713
50,1.54,1.51,4.714
50,1.54,1.51,4.715
50,1.54,1.51,4.716
50,1.54,1.51,4.717
50,1.54,1.51,4.718
50,1.54,1.51,4.719
50,1.54,1.51,4.72
50,1.54,1.51,4.721
50,1.54,1.51,4.722
50,1.54,1.51,4.723
50,1.54,1.51,4.724
50,1.54,1.51,4.725
50,1.54,1.51,4.726
50,1.54,1.51,4.727
50,1.54,1.51,4.728
50,1.54,1.51,4.729
50,1.54,1.51,4.73
50,1.54,1.51,4.731
50,1.54,1.51,4.732
50,1.54,1.51,4.733
50,1.54,1.51,4.734
50,1.54,1.51,4.735
50,1.54,1.51,4.736
50,1.54,1.51,4.737
50,1.54,1.51,4.738
50,1.54,1.51,4.739
50,1.54,1.51,4.74
50,1.54,1.51,4.741
50,1.54,1.51,4.742
50,1.54,1.51,4.743
50,1.54,1.51,4.744
50,1.54,1.51,4.745
50,1.54,1.51,4.746
50,1.54,1.51,4.747
50,1.54,1.51,4.748
50,1.54,1.51,4.749
50,1.54,1.51,4.75
50,1.54,1.51,4.751
50,1.54,1.51,4.752
50,1.54,1.51,4.753
50,1.54,1.51,4.754
50,1.54,1.51,4.755
50,1.54,1.51,4.756
50,1.54,1.51,4.757
50,1.54,1.51,4.758
50,1.54,1.51,4.759
50,1.54,1.51,4.76
50,1.54,1.51,4.761
50,1.54,1.51,4.762
50,1.54,1.51,4.763
50,1.54,1.51,4.764
50,1.54,1.51,4.765
50,1.54,1.51,4.766
50,1.54,1.51,4.767
50,1.54,1.51,4.768
50,1.54,1.51,4.769
50,1.54,1.51,4.77
50,1.54,1.51,4.771
50,1.54,1.51,4.772
50,1.54,1.51,4.773
50,1.54,1.51,4.774
50,1.54,1.51,4.775
50,1.54,1.51,4.776
50,1.54,1.51,4.777
50,1.54,1.51,4.778
50,1.54,1.51,4.779
50,1.54,1.51,4.78
50,1.54,1.51,4.781
50,1.54,1.51,4.782
50,1.54,1.51,4.783
50,1.54,1.51,4.784
50,1.54,1.51,4.785
50,1.54,1.51,4.786
50,1.54,1.51,4.787
50,1.54,1.51,4.788
50,1.54,1.51,4.789
50,1.54,1.51,4.79
50,1.54,1.51,4.791
50,1.54,1.51,4.792
50,1.54,1.51,4.793
50,1.54,1.51,4.794
50,1.54,1.51,4.795
50,1.54,1.51,4.796
50,1.54,1.51,4.797
50,1.54,1.51,4.798
50,1.54,1.51,4.799
50,1.54,1.51,4.8
50,1.54,1.51,4.801
50,1.54,1.51,4.802
50,1.54,1.51,4.803
50,1.54,1.51,4.804
50,1.54,1.51,4.805
50,1.54,1.51,4.806
50,1.54,1.51,4.807
50,1.54,1.51,4.808
50,1.54,1.51,4.809
50,1.54,1.51,4.81
50,1.54,1.51,4.811
50,1.54,1.51,4.812
50,1.54,1.51,4.813
50,1.54,1.51,4.814
50,1.54,1.51,4.815
50,1.54,1.51,4.816
50,1.54,1.51,4.817
50,1.54,1.51,4.818
50,1.54,1.51,4.819
50,1.54,1.51,4.82
50,1.54,1.51,4.821
50,1.54,1.51,4.822
50,1.54,1.51,4.823
50,1.54,1.51,4.824
50,1.54,1.51,4.825
50,1.54,1.51,4.826
50,1.54,1.51,4.827
50,1.54,1.51,4.828
50,1.54,1.51,4.829
50,1.54,1.51,4.83
50,1.54,1.51,4.831
50,1.54,1.51,4.832
50,1.54,1.51,4.833
50,1.54,1.51,4.834
50,1.54,1.51,4.835
50,1.54,1.51,4.836
50,1.54,1.51,4.837
50,1.54,1.51,4.838
50,1.54,1.51,4.839
50,1.54,1.51,4.84
50,1.54,1.51,4.841
50,1.54,1.51,4.842
50,1.54,1.51,4.843
50,1.54,1.51,4.844
50,1.54,1.51,4.845
50,1.54,1.51,4.846
50,1.54,1.51,4.847
50,1.54,1.51,4.848
50,1.54,1.51,4.849
50,1.54,1.51,4.85
50,1.54,1.51,4.851
50,1.54,1.51,4.852
50,1.54,1.51,4.853
50,1.54,1.51,4.854
50,1.54,1.51,4.855
50,1.54,1.51,4.856
50,1.54,1.51,4.857
50,1.54,1.51,4.858
50,1.54,1.51,4.859
50,1.54,1.51,4.86
50,1.54,1.51,4.861
50,1.54,1.51,4.862
50,1.54,1.51,4.863
50,1.54,1.51,4.864
50,1.54,1.51,4.865
50,1.54,1.51,4.866
50,1.54,1.51,4.867
50,1.54,1.51,4.868
50,1.54,1.51,4.869
50,1.54,1.51,4.87
50,1.54,1.51,4.871
50,1.54,1.51,4.872
50,1.54,1.51,4.873
50,1.54,1.51,4.874
50,1.54,1.51,4.875
50,1.54,1.51,4.876
50,1.54,1.51,4.877
50,1.54,1.51,4.878
50,1.54,1.51,4.879
50,1.54,1.51,4.88
50,1.54,1.51,4.881
50,1.54,1.51,4.882
50,1.54,1.51,4.883
50,1.54,1.51,4.884
50,1.54,1.51,4.885
50,1.54,1.51,4.886
50,1.54,1.51,4.887
50,1.54,1.51,4.888
50,1.54,1.51,4.889
50,1.54,1.51,4.89
50,1.54,1.51,4.891
50,1.54,1.51,4.892
50,1.54,1.51,4.893
50,1.54,1.51,4.894
50,1.54,1.51,4.895
50,1.54,1.51,4.896
50,1.54,1.51,4.897
50,1.54,1.51,4.898
50,1.54,1.51,4.899
50,1.54,1.51,4.9
50,1.54,1.51,4.901
50,1.54,1.51,4.902
50,1.54,1.51,4.903
50,1.54,1.51,4.904
50,1.54,1.51,4.905
50,1.54,1.51,4.906
50,1.54,1.51,4.907
50,1.54,1.51,4.908
50,1.54,1.51,4.909
50,1.54,1.51,4.91
50,1.54,1.51,4.911
50,1.54,1.51,4.912
50,1.54,1.51,4.913
50,1.54,1.51,4.914
50,1.54,1.51,4.915
50,1.54,1.51,4.916
50,1.54,1.51,4.917
50,1.54,1.51,4.918
50,1.54,1.51,4.919
50,1.54,1.51,4.92
50,1.54,1.51,4.921
50,1.54,1.51,4.922
50,1.54,1.51,4.923
50,1.54,1.51,4.924
50,1.54,1.51,4.925
50,1.54,1.51,4.926
50,1.54,1.51,4.927
50,1.54,1.51,4.928
50,1.54,1.51,4.929
50,1.54,1.51,4.93
50,1.54,1.51,4.931
50,1.54,1.51,4.932
50,1.54,1.51,4.933
50,1.54,1.51,4.934
50,1.54,1.51,4.935
50,1.54,1.51,4.936
50,1.54,1.51,4.937
50,1.54,1.51,4.938
50,1.54,1.51,4.939
50,1.54,1.51,4.94
50,1.54,1.51,4.941
50,1.54,1.51,4.942
50,1.54,1.51,4.943
50,1.54,1.51,4.944
50,1.54,1.51,4.945
50,1.54,1.51,4.946
50,1.54,1.51,4.947
50,1.54,1.51,4.948
50,1.54,1.51,4.949
50,1.54,1.51,4.95
50,1.54,1.51,4.951
50,1.54,1.51,4.952
50,1.54,1.51,4.953
50,1.54,1.51,4.954
50,1.54,1.51,4.955
50,1.54,1.51,4.956
50,1.54,1.51,4.957
50,1.54,1.51,4.958
50,1.54,1.51,4.959
50,1.54,1.51,4.96
50,1.54,1.51,4.961
50,1.54,1.51,4.962
50,1.54,1.51,4.963
50,1.54,1.51,4.964
50,1.54,1.51,4.965
50,1.54,1.51,4.966
50,1.54,1.51,4.967
50,1.54,1.51,4.968
50,1.54,1.51,4.969
50,1.54,1.51,4.97
50,1.54,1.51,4.971
50,1.54,1.51,4.972
50,1.54,1.51,4.973
50,1.54,1.51,4.974
50,1.54,1.51,4.975
50,1.54,1.51,4.976
50,1.54,1.51,4.977
50,1.54,1.51,4.978
50,1.54,1.51,4.979
50,1.54,1.51,4.98
50,1.54,1.51,4.981
50,1.54,1.51,4.982
50,1.54,1.51,4.983
50,1.54,1.51,4.984
50,1.54,1.51,4.985
50,1.54,1.51,4.986
50,1.54,1.51,4.987
50,1.54,1.51,4.988
50,1.54,1.51,4.989
50,1.54,1.51,4.99
50,1.54,1.51,4.991
50,1.54,1.51,4.992
50,1.54,1.51,4.993
50,1.54,1.51,4.994
50,1.54,1.51,4.995
50,1.54,1.51,4.996
50,1.54,1.51,4.997
50,1.54,1.51,4.998
50,1.54,1.51,4.999
50,1.54,1.51,5
50,1.54,1.51,5.001
50,1.54,1.51,5.002
50,1.54,1.51,5.003
50,1.54,1.51,5.004
50,1.54,1.51,5.005
50,1.54,1.51,5.006
50,1.54,1.51,5.007
50,1.54,1.51,5.008
50,1.54,1.51,5.009
50,1.54,1.51,5.01
50,1.54,1.51,5.011
50,1.54,1.51,5.012
50,1.54,1.51,5.013
50,1.54,1.51,5.014
50,1.54,1.51,5.015
50,1.54,1.51,5.016
50,1.54,1.51,5.017
50,1.54,1.51,5.018
50,1.54,1.51,5.019
50,1.54,1.51,5.02
50,1.54,1.51,5.021
50,1.54,1.51,5.022
50,1.54,1.51,5.023
50,1.54,1.51,5.024
50,1.54,1.51,5.025
50,1.54,1.51,5.026
50,1.54,1.51,5.027
50,1.54,1.51,5.028
50,1.54,1.51,5.029
50,1.54,1.51,5.03
50,1.54,1.51,5.031
50,1.54,1.51,5.032
50,1.54,1.51,5.033
50,1.54,1.51,5.034
50,1.54,1.51,5.035
50,1.54,1.51,5.036
50,1.54,1.51,5.037
50,1.54,1.51,5.038
50,1.54,1.51,5.039
50,1.54,1.51,5.04
50,1.54,1.51,5.041
50,1.54,1.51,5.042
50,1.54,1.51,5.043
50,1.54,1.51,5.044
50,1.54,1.51,5.045
50,1.54,1.51,5.046
50,1.54,1.51,5.047
50,1.54,1.51,5.048
50,1.54,1.51,5.049
50,1.54,1.51,5.05
50,1.54,1.51,5.051
50,1.54,1.51,5.052
50,1.54,1.51,5.053
50,1.54,1.51,5.054
50,1.54,1.51,5.055
50,1.54,1.51,5.056
50,1.54,1.51,5.057
50,1.54,1.51,5.058
50,1.54,1.51,5.059
50,1.54,1.51,5.06
50,1.54,1.51,5.061
50,1.54,1.51,5.062
50,1.54,1.51,5.063
50,1.54,1.51,5.064
50,1.54,1.51,5.065
50,1.54,1.51,5.066
50,1.54,1.51,5.067
50,1.54,1.51,5.068
50,1.54,1.51,5.069
50,1.54,1.51,5.07
50,1.54,1.51,5.071
50,1.54,1.51,5.072
50,1.54,1.51,5.073
50,1.54,1.51,5.074
50,1.54,1.51,5.075
50,1.54,1.51,5.076
50,1.54,1.51,5.077
50,1.54,1.51,5.078
50,1.54,1.51,5.079
50,1.54,1.51,5.08
50,1.54,1.51,5.081
50,1.54,1.51,5.082
50,1.54,1.51,5.083
50,1.54,1.51,5.084
50,1.54,1.51,5.085
50,1.54,1.51,5.086
50,1.54,1.51,5.087
50,1.54,1.51,5.088
50,1.54,1.51,5.089
50,1.54,1.51,5.09
50,1.54,1.51,5.091
50,1.54,1.51,5.092
50,1.54,1.51,5.093
50,1.54,1.51,5.094
50,1.54,1.51,5.095
50,1.54,1.51,5.096
50,1.54,1.51,5.097
50,1.54,1.51,5.098
50,1.54,1.51,5.099
50,1.54,1.51,5.1
50,1.54,1.51,5.101
50,1.54,1.51,5.102
50,1.54,1.51,5.103
50,1.54,1.51,5.104
50,1.54,1.51,5.105
50,1.54,1.51,5.106
50,1.54,1.51,5.107
50,1.54,1.51,5.108
50,1.54,1.51,5.109
50,1.54,1.51,5.11
50,1.54,1.51,5.111
50,1.54,1.51,5.112
50,1.54,1.51,5.113
50,1.54,1.51,5.114
50,1.54,1.51,5.115
50,1.54,1.51,5.116
50,1.54,1.51,5.117
50,1.54,1.51,5.118
50,1.54,1.51,5.119
50,1.54,1.51,5.12
50,1.54,1.51,5.121
50,1.54,1.51,5.122
50,1.54,1.51,5.123
50,1.54,1.51,5.124
50,1.54,1.51,5.125
50,1.54,1.51,5.126
50,1.54,1.51,5.127
50,1.54,1.51,5.128
50,1.54,1.51,5.129
50,1.54,1.51,5.13
50,1.54,1.51,5.131
50,1.54,1.51,5.132
50,1.54,1.51,5.133
50,1.54,1.51,5.134
50,1.54,1.51,5.135
50,1.54,1.51,5.136
50,1.54,1.51,5.137
50,1.54,1.51,5.138
50,1.54,1.51,5.139
50,1.54,1.51,5.14
50,1.54,1.51,5.141
50,1.54,1.51,5.142
50,1.54,1.51,5.143
50,1.54,1.51,5.144
50,1.54,1.51,5.145
50,1.54,1.51,5.146
50,1.54,1.51,5.147
50,1.54,1.51,5.148
50,1.54,1.51,5.149
50,1.54,1.51,5.15
50,1.54,1.51,5.151
50,1.54,1.51,5.152
50,1.54,1.51,5.153
50,1.54,1.51,5.154
50,1.54,1.51,5.155
50,1.54,1.51,5.156
50,1.54,1.51,5.157
50,1.54,1.51,5.158
50,1.54,1.51,5.159
50,1.54,1.51,5.16
50,1.54,1.51,5.161
50,1.54,1.51,5.162
50,1.54,1.51,5.163
50,1.54,1.51,5.164
50,1.54,1.51,5.165
50,1.54,1.51,5.166
50,1.54,1.51,5.167
50,1.54,1.51,5.168
50,1.54,1.51,5.169
50,1.54,1.51,5.17
50,1.54,1.51,5.171
50,1.54,1.51,5.172
50,1.54,1.51,5.173
50,1.54,1.51,5.174
50,1.54,1.51,5.175
50,1.54,1.51,5.176
50,1.54,1.51,5.177
50,1.54,1.51,5.178
50,1.54,1.51,5.179
50,1.54,1.51,5.18
50,1.54,1.51,5.181
50,1.54,1.51,5.182
50,1.54,1.51,5.183
50,1.54,1.51,5.184
50,1.54,1.51,5.185
50,1.54,1.51,5.186
50,1.54,1.51,5.187
50,1.54,1.51,5.188
50,1.54,1.51,5.189
50,1.54,1.51,5.19
50,1.54,1.51,5.191
50,1.54,1.51,5.192
50,1.54,1.51,5.193
50,1.54,1.51,5.194
50,1.54,1.51,5.195
50,1.54,1.51,5.196
50,1.54,1.51,5.197
50,1.54,1.51,5.198
50,1.54,1.51,5.199
50,1.54,1.51,5.2
50,1.54,1.51,5.201
50,1.54,1.51,5.202
50,1.54,1.51,5.203
50,1.54,1.51,5.204
50,1.54,1.51,5.205
50,1.54,1.51,5.206
50,1.54,1.51,5.207
50,1.54,1.51,5.208
50,1.54,1.51,5.209
50,1.54,1.51,5.21
50,1.54,1.51,5.211
50,1.54,1.51,5.212
50,1.54,1.51,5.213
50,1.54,1.51,5.214
50,1.54,1.51,5.215
50,1.54,1.51,5.216
50,1.54,1.51,5.217
50,1.54,1.51,5.218
50,1.54,1.51,5.219
50,1.54,1.51,5.22
50,1.54,1.51,5.221
50,1.54,1.51,5.222
50,1.54,1.51,5.223
50,1.54,1.51,5.224
50,1.54,1.51,5.225
50,1.54,1.51,5.226
50,1.54,1.51,5.227
50,1.54,1.51,5.228
50,1.54,1.51,5.229
50,1.54,1.51,5.23
50,1.54,1.51,5.231
50,1.54,1.51,5.232
50,1.54,1.51,5.233
50,1.54,1.51,5.234
50,1.54,1.51,5.235
50,1.54,1.51,5.236
50,1.54,1.51,5.237
50,1.54,1.51,5.238
50,1.54,1.51,5.239
50,1.54,1.51,5.24
50,1.54,1.51,5.241
50,1.54,1.51,5.242
50,1.54,1.51,5.243
50,1.54,1.51,5.244
50,1.54,1.51,5.245
50,1.54,1.51,5.246
50,1.54,1.51,5.247
50,1.54,1.51,5.248
50,1.54,1.51,5.249
50,1.54,1.51,5.25
50,1.54,1.51,5.251
50,1.54,1.51,5.252
50,1.54,1.51,5.253
50,1.54,1.51,5.254
50,1.54,1.51,5.255
50,1.54,1.51,5.256
50,1.54,1.51,5.257
50,1.54,1.51,5.258
50,1.54,1.51,5.259
50,1.54,1.51,5.26
50,1.54,1.51,5.261
50,1.54,1.51,5.262
50,1.54,1.51,5.263
50,1.54,1.51,5.264
50,1.54,1.51,5.265
50,1.54,1.51,5.266
50,1.54,1.51,5.267
50,1.54,1.51,5.268
50,1.54,1.51,5.269
50,1.54,1.51,5.27
50,1.54,1.51,5.271
50,1.54,1.51,5.272
50,1.54,1.51,5.273
50,1.54,1.51,5.274
50,1.54,1.51,5.275
50,1.54,1.51,5.276
50,1.54,1.51,5.277
50,1.54,1.51,5.278
50,1.54,1.51,5.279
50,1.54,1.51,5.28
50,1.54,1.51,5.281
50,1.54,1.51,5.282
50,1.54,1.51,5.283
50,1.54,1.51,5.284
50,1.54,1.51,5.285
50,1.54,1.51,5.286
50,1.54,1.51,5.287
50,1.54,1.51,5.288
50,1.54,1.51,5.289
50,1.54,1.51,5.29
50,1.54,1.51,5.291
50,1.54,1.51,5.292
50,1.54,1.51,5.293
50,1.54,1.51,5.294
50,1.54,1.51,5.295
50,1.54,1.51,5.296
50,1.54,1.51,5.297
50,1.54,1.51,5.298
50,1.54,1.51,5.299
50,1.54,1.51,5.3
50,1.54,1.51,5.301
50,1.54,1.51,5.302
50,1.54,1.51,5.303
50,1.54,1.51,5.304
50,1.54,1.51,5.305
50,1.54,1.51,5.306
50,1.54,1.51,5.307
50,1.54,1.51,5.308
50,1.54,1.51,5.309
50,1.54,1.51,5.31
50,1.54,1.51,5.311
50,1.54,1.51,5.312
50,1.54,1.51,5.313
50,1.54,1.51,5.314
50,1.54,1.51,5.315
50,1.54,1.51,5.316
50,1.54,1.51,5.317
50,1.54,1.51,5.318
50,1.54,1.51,5.319
50,1.54,1.51,5.32
50,1.54,1.51,5.321
50,1.54,1.51,5.322
50,1.54,1.51,5.323
50,1.54,1.51,5.324
50,1.54,1.51,5.325
50,1.54,1.51,5.326
50,1.54,1.51,5.327
50,1.54,1.51,5.328
50,1.54,1.51,5.329
50,1.54,1.51,5.33
50,1.54,1.51,5.331
50,1.54,1.51,5.332
50,1.54,1.51,5.333
50,1.54,1.51,5.334
50,1.54,1.51,5.335
50,1.54,1.51,5.336
50,1.54,1.51,5.337
50,1.54,1.51,5.338
50,1.54,1.51,5.339
50,1.54,1.51,5.34
50,1.54,1.51,5.341
50,1.54,1.51,5.342
50,1.54,1.51,5.343
50,1.54,1.51,5.344
